,user_id,user_url,sentiment_analysis,posted,item_id,recommend
9994,76561198017957749,http://steamcommunity.com/profiles/76561198017957749,0,2015-06-26,304930,0
9995,HyperionDooM93,http://steamcommunity.com/id/HyperionDooM93,2,2014-06-22,218620,1
10005,76561198014580082,http://steamcommunity.com/profiles/76561198014580082,2,NaT,227800,1
10012,chewyi,http://steamcommunity.com/id/chewyi,2,2014-12-17,730,1
10020,Rekoonoftherekoons,http://steamcommunity.com/id/Rekoonoftherekoons,2,2015-07-30,304930,1
10027,cianaatech,http://steamcommunity.com/id/cianaatech,2,2014-05-05,249130,1
10028,Phor8,http://steamcommunity.com/id/Phor8,2,2014-03-01,269210,1
10031,ciku85,http://steamcommunity.com/id/ciku85,2,2014-10-15,570,1
10032,76561198091490622,http://steamcommunity.com/profiles/76561198091490622,2,2013-07-21,9180,1
10043,disizmehprofile,http://steamcommunity.com/id/disizmehprofile,2,NaT,389220,1
10049,DiamondSwordBeGod,http://steamcommunity.com/id/DiamondSwordBeGod,2,2013-12-03,239660,1
10057,clashmecha,http://steamcommunity.com/id/clashmecha,2,NaT,275850,1
10058,76561198051461196,http://steamcommunity.com/profiles/76561198051461196,2,2014-03-18,240,1
10059,plskillmenow,http://steamcommunity.com/id/plskillmenow,0,2015-09-10,342380,1
10060,76561198034463083,http://steamcommunity.com/profiles/76561198034463083,2,2015-02-21,243560,1
10061,greenclaweddragon,http://steamcommunity.com/id/greenclaweddragon,2,2014-01-16,105600,1
10066,76561198065705830,http://steamcommunity.com/profiles/76561198065705830,2,2014-07-12,242880,1
10067,cloneninjalol,http://steamcommunity.com/id/cloneninjalol,2,2014-09-17,207610,1
10068,michaelbruce,http://steamcommunity.com/id/michaelbruce,2,2015-11-12,730,1
10071,76561198064609857,http://steamcommunity.com/profiles/76561198064609857,2,2014-07-01,291480,0
10072,76561198076069088,http://steamcommunity.com/profiles/76561198076069088,2,2015-12-09,274900,1
10076,76561198072556585,http://steamcommunity.com/profiles/76561198072556585,2,NaT,550,0
10077,Slayer-Bld,http://steamcommunity.com/id/Slayer-Bld,2,2015-08-14,440,1
10078,76561198085107888,http://steamcommunity.com/profiles/76561198085107888,2,2013-06-03,440,1
10079,splonkeydonkey,http://steamcommunity.com/id/splonkeydonkey,2,2015-07-28,252950,1
10080,76561198047185717,http://steamcommunity.com/profiles/76561198047185717,2,NaT,292030,1
10082,codedj,http://steamcommunity.com/id/codedj,2,NaT,294100,1
10083,76561198041444919,http://steamcommunity.com/profiles/76561198041444919,2,NaT,221100,1
10084,76561198019443690,http://steamcommunity.com/profiles/76561198019443690,2,NaT,304930,1
10085,76561198053175659,http://steamcommunity.com/profiles/76561198053175659,2,2014-10-04,211820,1
10086,stingingroger,http://steamcommunity.com/id/stingingroger,2,2015-11-15,22380,1
10087,PotatoMan1,http://steamcommunity.com/id/PotatoMan1,2,2014-06-21,113020,1
10088,76561198060870618,http://steamcommunity.com/profiles/76561198060870618,2,2015-03-08,227940,0
10091,76561198090548578,http://steamcommunity.com/profiles/76561198090548578,2,NaT,730,1
10092,76561197982665201,http://steamcommunity.com/profiles/76561197982665201,2,2015-02-24,319630,1
10095,Sorefinger,http://steamcommunity.com/id/Sorefinger,2,NaT,218620,1
10096,76561198096443555,http://steamcommunity.com/profiles/76561198096443555,2,2015-06-23,730,1
10104,comicalcorn,http://steamcommunity.com/id/comicalcorn,2,2014-02-07,49520,1
10106,16538,http://steamcommunity.com/id/16538,2,2013-12-06,205100,1
10110,76561198050243948,http://steamcommunity.com/profiles/76561198050243948,2,2014-05-03,72850,1
10111,KetsuKixBunni,http://steamcommunity.com/id/KetsuKixBunni,2,NaT,342200,1
10113,76561198079356698,http://steamcommunity.com/profiles/76561198079356698,2,2014-06-28,25000,1
10114,Engurneer,http://steamcommunity.com/id/Engurneer,0,NaT,70,1
10123,Fried_Bacon,http://steamcommunity.com/id/Fried_Bacon,2,NaT,266840,0
10130,Alzahar,http://steamcommunity.com/id/Alzahar,2,2014-12-09,337040,1
10133,_fatlass_,http://steamcommunity.com/id/_fatlass_,0,NaT,444090,0
10135,CoNnEcT500BR,http://steamcommunity.com/id/CoNnEcT500BR,0,2015-04-26,730,1
10141,Meyjax,http://steamcommunity.com/id/Meyjax,2,2015-05-05,307780,0
10144,Connor5620,http://steamcommunity.com/id/Connor5620,2,NaT,402020,0
10145,Azuralis,http://steamcommunity.com/id/Azuralis,2,NaT,493370,0
10146,76561198051976770,http://steamcommunity.com/profiles/76561198051976770,2,2013-12-03,1250,1
10147,76561198064532072,http://steamcommunity.com/profiles/76561198064532072,2,2015-07-17,105600,1
10148,MrStealYourGirlZ,http://steamcommunity.com/id/MrStealYourGirlZ,2,2015-06-08,200210,1
10149,MehPonys,http://steamcommunity.com/id/MehPonys,2,2013-12-07,4000,1
10151,76561198072036519,http://steamcommunity.com/profiles/76561198072036519,2,2015-10-31,730,1
10152,76561198064427658,http://steamcommunity.com/profiles/76561198064427658,2,2015-11-06,311210,0
10156,76561198040900746,http://steamcommunity.com/profiles/76561198040900746,2,2013-12-25,550,1
10157,COOKIESCOOKIES123,http://steamcommunity.com/id/COOKIESCOOKIES123,2,2014-10-16,218620,1
10160,kodiakbear52,http://steamcommunity.com/id/kodiakbear52,2,2015-04-14,271590,1
10162,76561198040183690,http://steamcommunity.com/profiles/76561198040183690,2,2015-06-11,346110,1
10169,Haydzz,http://steamcommunity.com/id/Haydzz,2,2014-05-02,4000,1
10170,76561198074571299,http://steamcommunity.com/profiles/76561198074571299,2,2014-06-21,440,1
10174,76561198075584298,http://steamcommunity.com/profiles/76561198075584298,2,NaT,730,1
10177,coollord,http://steamcommunity.com/id/coollord,2,2015-02-01,440,1
10179,zombiehackerbrah,http://steamcommunity.com/id/zombiehackerbrah,2,2015-10-06,205100,1
10181,76561198142398530,http://steamcommunity.com/profiles/76561198142398530,2,2015-08-11,440,1
10184,essex666,http://steamcommunity.com/id/essex666,0,2014-05-05,211420,1
10185,76561198146831507,http://steamcommunity.com/profiles/76561198146831507,2,2015-05-19,227940,1
10187,aaronaaronaaron,http://steamcommunity.com/id/aaronaaronaaron,0,2015-02-08,335840,1
10190,76561198038904573,http://steamcommunity.com/profiles/76561198038904573,2,2013-07-05,230410,1
10191,coregetsscores,http://steamcommunity.com/id/coregetsscores,2,2015-05-28,218620,1
10192,76561198098364705,http://steamcommunity.com/profiles/76561198098364705,2,2014-06-25,730,1
10193,CornBeard,http://steamcommunity.com/id/CornBeard,2,2014-01-01,91310,1
10200,PintoProAlto,http://steamcommunity.com/id/PintoProAlto,2,2014-11-02,245550,1
10208,76561198061187428,http://steamcommunity.com/profiles/76561198061187428,2,2014-02-19,55230,1
10215,Corporal_Punishment,http://steamcommunity.com/id/Corporal_Punishment,2,2015-04-28,220200,1
10217,76561198097864769,http://steamcommunity.com/profiles/76561198097864769,2,2014-10-19,500,1
10218,76561198082142359,http://steamcommunity.com/profiles/76561198082142359,2,2015-08-22,730,1
10219,Aviatorch,http://steamcommunity.com/id/Aviatorch,2,2014-07-22,4000,1
10220,santa100,http://steamcommunity.com/id/santa100,2,2014-05-17,570,1
10221,76561198035005990,http://steamcommunity.com/profiles/76561198035005990,2,NaT,304430,1
10222,Ibukismywaifuforlaifu,http://steamcommunity.com/id/Ibukismywaifuforlaifu,2,NaT,204360,1
10223,Bad_Sleeping_Pattern_101,http://steamcommunity.com/id/Bad_Sleeping_Pattern_101,2,2015-01-11,8190,1
10224,76561198044664331,http://steamcommunity.com/profiles/76561198044664331,2,2013-12-22,8930,1
10225,sealbloke,http://steamcommunity.com/id/sealbloke,2,2014-01-15,228380,1
10226,723943123,http://steamcommunity.com/id/723943123,2,2015-12-22,239140,1
10233,76561198095457579,http://steamcommunity.com/profiles/76561198095457579,2,2014-07-15,206210,1
10234,CaptMcMurder,http://steamcommunity.com/id/CaptMcMurder,2,2014-12-14,265630,1
10237,76561198050407999,http://steamcommunity.com/profiles/76561198050407999,2,2015-01-23,730,1
10238,crualninja,http://steamcommunity.com/id/crualninja,2,2015-09-17,401190,1
10239,PokeyStabbyThing,http://steamcommunity.com/id/PokeyStabbyThing,2,2014-01-31,222880,1
10240,fireawesome,http://steamcommunity.com/id/fireawesome,2,2014-02-11,252490,1
10241,76561198042087397,http://steamcommunity.com/profiles/76561198042087397,2,NaT,250900,1
10242,Crafe,http://steamcommunity.com/id/Crafe,2,2014-01-15,200210,0
10248,chocolate-donut-king,http://steamcommunity.com/id/chocolate-donut-king,2,NaT,225840,1
10252,76561198057707533,http://steamcommunity.com/profiles/76561198057707533,2,NaT,275850,0
10253,HotDogKid47,http://steamcommunity.com/id/HotDogKid47,2,2015-07-25,317820,1
10256,crashsg32hatesspam,http://steamcommunity.com/id/crashsg32hatesspam,2,2014-12-27,265930,0
10263,76561198068831727,http://steamcommunity.com/profiles/76561198068831727,2,2015-10-25,7670,1
10270,note551,http://steamcommunity.com/id/note551,2,2014-12-19,730,1
10275,76561198093983570,http://steamcommunity.com/profiles/76561198093983570,2,2015-12-16,360940,1
10277,artem_zhigarev,http://steamcommunity.com/id/artem_zhigarev,2,2014-02-14,221100,1
10278,CrazyBones,http://steamcommunity.com/id/CrazyBones,2,NaT,410670,1
10279,76561198073515046,http://steamcommunity.com/profiles/76561198073515046,2,2013-02-20,219640,1
10280,76561198007571248,http://steamcommunity.com/profiles/76561198007571248,2,2013-11-27,222730,1
10282,13971397,http://steamcommunity.com/id/13971397,2,NaT,211420,1
10287,CRAZYASIANGAMER1,http://steamcommunity.com/id/CRAZYASIANGAMER1,2,NaT,730,1
10290,Dythoras,http://steamcommunity.com/id/Dythoras,2,NaT,209160,1
10298,76561198045865055,http://steamcommunity.com/profiles/76561198045865055,0,2012-10-11,440,1
10300,CrazyKidGo,http://steamcommunity.com/id/CrazyKidGo,2,2014-03-03,72850,1
10306,76561198103389855,http://steamcommunity.com/profiles/76561198103389855,2,2015-02-06,10090,1
10307,76561197983697443,http://steamcommunity.com/profiles/76561197983697443,2,2013-11-25,236390,1
10315,76561197983633274,http://steamcommunity.com/profiles/76561197983633274,2,2014-01-02,4920,1
10316,76561198080133542,http://steamcommunity.com/profiles/76561198080133542,2,2014-09-17,204300,1
10317,76561198058177382,http://steamcommunity.com/profiles/76561198058177382,2,NaT,274310,1
10318,76561198095839864,http://steamcommunity.com/profiles/76561198095839864,2,NaT,381120,1
10328,mrwillsy,http://steamcommunity.com/id/mrwillsy,2,2014-06-27,113200,1
10329,Razorleaff,http://steamcommunity.com/id/Razorleaff,2,2014-10-05,322070,1
10332,76561198047639654,http://steamcommunity.com/profiles/76561198047639654,2,2014-10-01,241930,1
10334,76561198092068521,http://steamcommunity.com/profiles/76561198092068521,2,2015-03-20,400,1
10337,76561198086428888,http://steamcommunity.com/profiles/76561198086428888,2,NaT,221380,1
10339,icripsy,http://steamcommunity.com/id/icripsy,2,2014-06-20,72850,1
10340,3046123,http://steamcommunity.com/id/3046123,2,2015-04-18,4000,1
10341,crixis48,http://steamcommunity.com/id/crixis48,2,NaT,730,0
10347,76561198028072716,http://steamcommunity.com/profiles/76561198028072716,2,2014-01-27,221100,1
10351,76561198088699917,http://steamcommunity.com/profiles/76561198088699917,2,2014-05-18,72850,1
10353,76561198048996327,http://steamcommunity.com/profiles/76561198048996327,2,2014-07-25,17410,1
10354,Crudetasmanian,http://steamcommunity.com/id/Crudetasmanian,2,2013-11-27,34010,1
10355,n00bsh0t,http://steamcommunity.com/id/n00bsh0t,2,2014-07-07,570,1
10356,76561197993847898,http://steamcommunity.com/profiles/76561197993847898,2,2015-01-05,249050,1
10358,Cryotechnic68,http://steamcommunity.com/id/Cryotechnic68,2,2015-05-02,298630,1
10364,caffinatedshit,http://steamcommunity.com/id/caffinatedshit,2,2013-11-30,207610,1
10372,76561197970523542,http://steamcommunity.com/profiles/76561197970523542,2,NaT,391460,0
10373,baeritto,http://steamcommunity.com/id/baeritto,2,2014-08-15,4000,1
10374,76561198080927111,http://steamcommunity.com/profiles/76561198080927111,2,NaT,301520,0
10375,Makurii,http://steamcommunity.com/id/Makurii,2,2014-11-16,218620,1
10381,76561197976370569,http://steamcommunity.com/profiles/76561197976370569,2,2015-03-16,260230,1
10382,76561198043043907,http://steamcommunity.com/profiles/76561198043043907,2,NaT,322500,1
10384,76561198087515956,http://steamcommunity.com/profiles/76561198087515956,2,2013-12-19,440,1
10386,ManaGenji,http://steamcommunity.com/id/ManaGenji,2,NaT,285920,1
10389,chewintheCUD,http://steamcommunity.com/id/chewintheCUD,2,2011-07-04,40800,1
10392,76561198064663981,http://steamcommunity.com/profiles/76561198064663981,2,2014-07-09,48700,1
10398,Mishman44,http://steamcommunity.com/id/Mishman44,2,2011-07-04,550,1
10399,76561198052266063,http://steamcommunity.com/profiles/76561198052266063,1,NaT,265930,0
10401,CupcakesArePainful,http://steamcommunity.com/id/CupcakesArePainful,2,NaT,273350,1
10403,theartificialchicken,http://steamcommunity.com/id/theartificialchicken,2,2014-03-26,218230,1
10404,76561198066876703,http://steamcommunity.com/profiles/76561198066876703,2,2015-06-14,230410,1
10406,curtiits,http://steamcommunity.com/id/curtiits,2,2013-12-30,730,1
10408,76561198025628522,http://steamcommunity.com/profiles/76561198025628522,2,NaT,228380,0
10414,deathbyFIREWORKS,http://steamcommunity.com/id/deathbyFIREWORKS,2,2013-12-29,49520,1
10415,76561198127261950,http://steamcommunity.com/profiles/76561198127261950,2,NaT,207610,1
10419,Endless_Funn,http://steamcommunity.com/id/Endless_Funn,2,2014-02-04,440,1
10420,BestCyanide,http://steamcommunity.com/id/BestCyanide,2,NaT,730,1
10421,cybas101,http://steamcommunity.com/id/cybas101,0,NaT,323910,0
10422,76561198077828707,http://steamcommunity.com/profiles/76561198077828707,2,2015-02-17,730,1
10423,76561198200007842,http://steamcommunity.com/profiles/76561198200007842,2,NaT,440,1
10424,CheeZeIzLuv,http://steamcommunity.com/id/CheeZeIzLuv,2,2014-04-26,243870,1
10432,76561198071333155,http://steamcommunity.com/profiles/76561198071333155,2,2015-07-04,251570,1
10433,scyana4,http://steamcommunity.com/id/scyana4,2,2014-11-26,265061,1
10440,76561198010871424,http://steamcommunity.com/profiles/76561198010871424,2,2015-08-31,384310,1
10442,76561198029595343,http://steamcommunity.com/profiles/76561198029595343,2,2014-06-23,108600,1
10443,cyroth,http://steamcommunity.com/id/cyroth,2,2015-02-02,214490,1
10447,Cystrade,http://steamcommunity.com/id/Cystrade,2,2014-08-26,301520,1
10448,czarplays,http://steamcommunity.com/id/czarplays,2,NaT,730,1
10449,76561198073775164,http://steamcommunity.com/profiles/76561198073775164,2,2014-09-04,105600,1
10450,76561198098156317,http://steamcommunity.com/profiles/76561198098156317,2,2014-10-28,304930,1
10451,catdownstairz,http://steamcommunity.com/id/catdownstairz,2,2014-12-18,219740,1
10453,SpookyTheNotCuteGhost,http://steamcommunity.com/id/SpookyTheNotCuteGhost,2,2015-06-16,4000,1
10455,d00dlebanger,http://steamcommunity.com/id/d00dlebanger,2,2014-06-26,218620,1
10456,hobostan,http://steamcommunity.com/id/hobostan,2,2014-06-22,440,1
10457,D3V3D,http://steamcommunity.com/id/D3V3D,2,2012-08-31,440,1
10458,76561198099408755,http://steamcommunity.com/profiles/76561198099408755,2,NaT,384180,1
10460,76561198075153461,http://steamcommunity.com/profiles/76561198075153461,0,NaT,730,1
10465,76561198081375074,http://steamcommunity.com/profiles/76561198081375074,2,2015-07-01,244850,1
10467,76561198043232952,http://steamcommunity.com/profiles/76561198043232952,2,NaT,252950,1
10468,gearlan,http://steamcommunity.com/id/gearlan,2,2014-07-19,304930,1
10471,heilmeinyellerr,http://steamcommunity.com/id/heilmeinyellerr,2,2014-08-22,211820,1
10472,76561198080574444,http://steamcommunity.com/profiles/76561198080574444,2,2015-11-23,49520,1
10473,thets_racist,http://steamcommunity.com/id/thets_racist,2,2015-12-19,301520,0
10479,DakiniBrave,http://steamcommunity.com/id/DakiniBrave,0,2015-02-06,206440,1
10483,76561198073350442,http://steamcommunity.com/profiles/76561198073350442,2,NaT,326460,1
10484,rengnar,http://steamcommunity.com/id/rengnar,2,NaT,72850,1
10485,DamnPyro,http://steamcommunity.com/id/DamnPyro,2,NaT,440,1
10486,76561198099912561,http://steamcommunity.com/profiles/76561198099912561,2,2015-10-07,233450,1
10487,Dubzayyy,http://steamcommunity.com/id/Dubzayyy,0,2014-11-11,332800,1
10488,ImTheSloth,http://steamcommunity.com/id/ImTheSloth,2,2015-05-03,271590,0
10491,twinturboskyline,http://steamcommunity.com/id/twinturboskyline,2,2014-09-27,55230,1
10495,Dansnaith,http://steamcommunity.com/id/Dansnaith,0,2014-07-21,730,0
10496,domeweed,http://steamcommunity.com/id/domeweed,2,2015-02-02,218620,1
10498,CreepyHuman,http://steamcommunity.com/id/CreepyHuman,2,NaT,432020,1
10499,itsdandytime,http://steamcommunity.com/id/itsdandytime,2,NaT,399120,0
10507,76561198057762473,http://steamcommunity.com/profiles/76561198057762473,2,2015-08-02,304050,1
10510,76561198070549039,http://steamcommunity.com/profiles/76561198070549039,0,2014-11-12,244230,0
10511,76561198026203679,http://steamcommunity.com/profiles/76561198026203679,2,2015-10-27,218620,0
10512,76561198089650922,http://steamcommunity.com/profiles/76561198089650922,2,NaT,8870,1
10513,76561198024978857,http://steamcommunity.com/profiles/76561198024978857,2,2014-08-19,251570,1
10515,greedylilshit,http://steamcommunity.com/id/greedylilshit,2,2014-05-17,6060,1
10516,rainbowexplosian,http://steamcommunity.com/id/rainbowexplosian,0,2013-11-03,224260,1
10525,76561198049669948,http://steamcommunity.com/profiles/76561198049669948,2,NaT,440,1
10526,Alpha_m0use,http://steamcommunity.com/id/Alpha_m0use,0,2013-12-22,252490,1
10527,76561198072343532,http://steamcommunity.com/profiles/76561198072343532,2,2015-04-22,730,1
10530,76561198047633346,http://steamcommunity.com/profiles/76561198047633346,2,2013-12-28,1250,1
10537,29123,http://steamcommunity.com/id/29123,0,NaT,218620,0
10547,76561198048139138,http://steamcommunity.com/profiles/76561198048139138,2,2013-12-08,221380,1
10551,76561198089191476,http://steamcommunity.com/profiles/76561198089191476,2,2014-09-21,440,1
10553,hardtostopme,http://steamcommunity.com/id/hardtostopme,2,2014-10-26,318220,1
10560,76561198048123785,http://steamcommunity.com/profiles/76561198048123785,2,2014-02-14,233860,1
